pid,name,username,cpu_percent,memory_percent,utime,stime,cutime,cstime
0,kernel_task,root,0.0,0.0,0.0,1849.013305344,0.0,0.0
1,launchd,root,0.0,0.12302398681640625,25.731721216,65.886101504,0.0,0.0
90,logd,root,0.0,0.16465187072753906,34.128744448,28.858912768,0.0,0.0
91,smd,root,0.0,0.019121170043945312,0.042820884,0.071476584,0.0,0.0
92,UserEventAgent,root,0.0,0.10800361633300781,3.906632192,6.036677632,0.0,0.0
95,uninstalld,root,0.0,0.021266937255859375,0.211376496,0.449788768,0.0,0.0
96,fseventsd,root,0.0,0.03948211669921875,28.676636672,34.181412864,0.0,0.0
97,mediaremoted,root,0.0,0.10585784912109375,0.827129024,1.846525184,0.0,0.0
98,systemstats,root,0.0,0.06780624389648438,0.779165888,3.173163776,0.0,0.0
100,configd,root,0.0,0.07677078247070312,2.089500416,2.819760384,0.0,0.0
101,endpointsecurityd,root,0.0,0.014781951904296875,0.007603596,0.023174512,0.0,0.0
102,powerd,root,0.0,0.07939338684082031,10.508691456,13.927199744,0.0,0.0
103,biomed,_biome,0.0,0.08482933044433594,1.916098304,1.094824576,0.0,0.0
105,amfid,root,0.0,0.03476142883300781,0.881563008,0.290733568,0.0,0.0
107,remoted,root,0.0,0.021839141845703125,0.01723212,0.055219152,0.0,0.0
109,keybagd,root,0.0,0.0179290771484375,0.009880631,0.040380368,0.0,0.0
110,softwareupdated,_softwareupdate,0.0,0.037288665771484375,0.08551116,0.1004884,0.0,0.0
112,watchdogd,root,0.0,0.02040863037109375,0.234661856,0.436336864,0.0,0.0
116,mds,root,0.0,0.17299652099609375,21.242406912,29.279485952,0.0,0.0
117,iconservicesd,_iconservices,0.0,0.0308990478515625,0.065623536,0.057802668,0.0,0.0
118,kernelmanagerd,root,0.0,0.04820823669433594,4.158848256,2.779370496,0.0,0.0
119,diskarbitrationd,root,0.0,0.030469894409179688,0.82501568,0.744471552,0.0,0.0
122,coreduetd,root,0.0,0.10132789611816406,17.991927808,1.975195264,0.0,0.0
123,syslogd,root,0.0,0.007915496826171875,0.69269184,1.600892032,0.0,0.0
126,thermalmonitord,root,0.0,0.009679794311523438,0.004598037,0.01817828,0.0,0.0
127,opendirectoryd,root,0.0,0.07953643798828125,13.78203136,12.470284288,0.0,0.0
128,apsd,root,0.0,0.11138916015625,1.912544512,1.338046848,0.0,0.0
130,launchservicesd,root,0.0,0.09088516235351562,40.763469824,16.23873024,0.0,0.0
131,timed,_timed,0.0,0.0377655029296875,0.135373776,0.262884336,0.0,0.0
132,usbmuxd,_usbmuxd,0.0,0.028562545776367188,0.089492544,0.1693128,0.0,0.0
133,securityd,root,0.0,0.045871734619140625,2.142647936,1.5040832,0.0,0.0
134,auditd,root,0.0,0.0095367431640625,0.004889041,0.009895001,0.0,0.0
138,autofsd,root,0.0,0.016832351684570312,0.006653452,0.019238388,0.0,0.0
139,displaypolicyd,_displaypolicyd,0.0,0.03151893615722656,0.02152636,0.074977368,0.0,0.0
140,dasd,root,0.0,0.11777877807617188,17.997764608,5.168640512,0.0,0.0
142,distnoted,_distnote,0.0,0.021839141845703125,4.308173312,2.451907072,0.0,0.0
143,AppleCredentialManagerDaemon,root,0.0,0.017976760864257812,0.011628823,0.037953464,0.0,0.0
145,dirhelper,root,0.0,0.002288818359375,0.005038662,0.014904484,0.0,0.0
146,logind,root,0.0,0.03418922424316406,0.02544294,0.06040656,0.0,0.0
147,revisiond,root,0.0,0.04334449768066406,0.177378576,0.316296768,0.0,0.0
148,KernelEventAgent,root,0.0,0.009965896606445312,0.005706901,0.014344439,0.0,0.0
149,usermanagerd,root,0.0,0.036716461181640625,3.712131328,1.983450496,0.0,0.0
151,bluetoothd,root,0.0,0.17404556274414062,58.278731776,26.742540288,0.0,0.0
152,notifyd,root,0.0,0.0240325927734375,16.344139776,15.253767168,0.0,0.0
153,sandboxd,root,0.0,0.034427642822265625,0.595623872,0.564401344,0.0,0.0
154,corebrightnessd,root,0.0,0.0835418701171875,1.621350016,1.220839552,0.0,0.0
155,AirPlayXPCHelper,root,0.0,0.06361007690429688,0.327780064,0.603374016,0.0,0.0
156,com.apple.cmio.registerassistantservice,root,0.0,0.09865760803222656,0.080303568,0.268439168,0.0,0.0
157,WindowServer,root,0.0,0.6398200988769531,1485.25350912,850.661343232,0.0,0.0
158,tccd,root,0.0,0.09670257568359375,30.136756224,23.223003136,0.0,0.0
159,cfprefsd,root,0.0,0.038909912109375,15.888510976,9.991047168,0.0,0.0
166,aslmanager,root,0.0,0.002193450927734375,0.006324865,0.017520052,0.0,0.0
167,analyticsd,_analyticsd,0.0,0.10251998901367188,5.881294336,4.578850816,0.0,0.0
187,loginwindow,root,0.0,0.4032135009765625,41.296121856,5.030138368,0.0,0.0
199,lsd,root,0.0,0.1297473907470703,1.634145664,0.631354624,0.0,0.0
201,coreservicesd,root,0.0,0.028133392333984375,0.74515552,1.027931904,0.0,0.0
202,contextstored,root,0.0,0.11663436889648438,7.279284736,3.644541952,0.0,0.0
203,backupd-helper,root,0.0,0.03204345703125,0.03174415,0.122139552,0.0,0.0
204,PowerUIAgent,root,0.0,0.07963180541992188,0.593762944,0.403975552,0.0,0.0
213,csnameddatad,root,0.0,0.012731552124023438,0.005887196,0.008581085,0.0,0.0
217,runningboardd,root,0.0,0.09808540344238281,48.290398208,23.127918592,0.0,0.0
218,trustd,_trustd,0.0,0.1262187957763672,121.78935808,14.837732352,0.0,0.0
232,distnoted,root,0.0,0.012493133544921875,0.225346112,0.32490464,0.0,0.0
233,syspolicyd,root,0.0,0.07901191711425781,54.286913536,23.953211392,0.0,0.0
234,PlugInLibraryService,root,0.0,0.011444091796875,0.006046044,0.014636963,0.0,0.0
235,coreaudiod,_coreaudiod,0.0,0.1594066619873047,6.35015424,14.623950848,0.0,0.0
244,apfsd,root,0.0,0.020074844360351562,0.042585936,0.108499552,0.0,0.0
245,nehelper,root,0.0,0.04220008850097656,0.655045568,0.653566464,0.0,0.0
249,nsurlsessiond,_nsurlsessiond,0.0,0.093841552734375,1.203055104,1.663363072,0.0,0.0
250,airportd,root,0.0,0.16875267028808594,50.692476928,21.616775168,0.0,0.0
251,usbd,root,0.0,0.03170967102050781,0.038400056,0.015749855,0.0,0.0
253,trustdFileHelper,root,0.0,0.022077560424804688,0.041503164,0.01868536,0.0,0.0
256,distnoted,_coreaudiod,0.0,0.012493133544921875,0.209584736,0.30846352,0.0,0.0
257,containermanagerd,root,0.0,0.023794174194335938,0.058273908,0.052283832,0.0,0.0
259,deleted_helper,root,0.0,0.018167495727539062,0.015683908,0.049131,0.0,0.0
261,mobileassetd,root,0.0,0.11096000671386719,33.550804992,11.809959936,0.0,0.0
262,awdd,root,0.0,0.03552436828613281,0.025816818,0.0704976,0.0,0.0
265,authd,root,0.0,0.04062652587890625,3.282368768,4.103519232,0.0,0.0
268,socketfilterfw,root,0.0,0.032329559326171875,45.712891904,60.624003072,0.0,0.0
269,symptomsd,_networkd,0.0,0.09503364562988281,7.886294528,4.976125952,0.0,0.0
270,findmydeviced,root,0.0,0.10223388671875,0.185854896,0.381845632,0.0,0.0
271,mDNSResponder,_mdnsresponder,0.0,0.08578300476074219,8.093074432,8.551954432,0.0,0.0
272,FindMyMacd,root,0.0,0.017547607421875,0.007436712,0.012275406,0.0,0.0
273,sysextd,root,0.0,0.026655197143554688,0.05512564,0.034463224,0.0,0.0
274,distnoted,_cmiodalassistants,0.0,0.012493133544921875,0.202049488,0.292671232,0.0,0.0
275,mDNSResponderHelper,root,0.0,0.034999847412109375,0.647244096,0.557692736,0.0,0.0
276,com.apple.CodeSigningHelper,root,0.0,0.029468536376953125,1.50958528,2.566445056,0.0,0.0
288,diskmanagementd,root,0.0,0.05359649658203125,0.7936208,1.39342144,0.0,0.0
289,backupd,root,0.0,0.03247261047363281,0.020888282,0.09387268,0.0,0.0
290,wifip2pd,root,0.0,0.08234977722167969,9.48574208,4.560056832,0.0,0.0
292,com.apple.audio.,_coreaudiod,0.0,0.018978118896484375,0.198551296,0.178855312,0.0,0.0
294,UVCAssistant,_cmiodalassistants,0.0,0.03910064697265625,0.092116808,0.120811952,0.0,0.0
295,systemstatusd,root,0.0,0.040531158447265625,0.60801536,0.510057152,0.0,0.0
299,AudioComponentRegistrar,root,0.0,0.02899169921875,0.079055008,0.045218388,0.0,0.0
301,softwareupdated,_softwareupdate,0.0,0.08826255798339844,0.259551296,0.333309792,0.0,0.0
303,audioclocksyncd,root,0.0,0.02231597900390625,5.18616832,5.46155008,0.0,0.0
304,com.apple.geod,_locationd,0.0,0.09136199951171875,0.626532608,0.9438432,0.0,0.0
305,distnoted,_locationd,0.0,0.013494491577148438,0.328282176,0.309813984,0.0,0.0
306,secinitd,_locationd,0.0,0.027608871459960938,0.042427456,0.025121872,0.0,0.0
307,cfprefsd,_locationd,0.0,0.013065338134765625,0.044764236,0.01618596,0.0,0.0
308,trustd,_locationd,0.0,0.034999847412109375,0.13141048,0.081147472,0.0,0.0
309,distnoted,_softwareupdate,0.0,0.012493133544921875,0.1876,0.264500736,0.0,0.0
310,suhelperd,root,0.0,0.04296302795410156,0.012255348,0.015485747,0.0,0.0
311,containermanagerd,_locationd,0.0,0.02231597900390625,0.050349384,0.019098984,0.0,0.0
312,locationd,_locationd,0.0,0.14390945434570312,17.911425024,8.49755392,0.0,0.0
313,searchpartyd,root,0.0,0.1445770263671875,21.465659392,10.062388224,0.0,0.0
314,cron,root,0.0,0.01068115234375,0.015435118,0.06735768,0.0,0.0
315,distnoted,_nsurlsessiond,0.0,0.012540817260742188,0.182052912,0.255050112,0.0,0.0
316,siriinferenced,root,0.0,0.08258819580078125,0.038484524,0.249656864,0.0,0.0
318,com.apple.DriverKit-IOUserDockChannelSerial,_driverkit,0.0,0.0018596649169921875,0.004167366,0.053840464,0.0,0.0
319,thermald,root,0.0,0.03147125244140625,0.1098438,0.589597696,0.0,0.0
322,hidd,_hidd,0.0,0.0171661376953125,0.016996588,0.022655804,0.0,0.0
323,distnoted,_windowserver,0.0,0.012540817260742188,0.178982672,0.2486868,0.0,0.0
325,secinitd,root,0.0,0.02765655517578125,0.045612244,0.022197744,0.0,0.0
328,wifianalyticsd,root,0.0,0.07162094116210938,0.108566472,0.15827912,0.0,0.0
330,mds_stores,root,0.0,0.3612995147705078,27.5541504,21.542201344,0.0,0.0
334,backgroundtaskmanagementd,root,0.0,0.037384033203125,0.114879216,0.0884184,0.0,0.0
335,countryd,root,0.0,0.030517578125,0.01504779,0.026428944,0.0,0.0
336,BlueTool,root,0.0,0.018787384033203125,0.00762471,0.018856108,0.0,0.0
338,colorsync.displayservices,root,0.0,0.02422332763671875,0.021471104,0.019594908,0.0,0.0
339,com.apple.ColorSyncXPCAgent,root,0.0,0.016546249389648438,0.00699258,0.012739696,0.0,0.0
340,colorsyncd,root,0.0,0.022029876708984375,0.037804948,0.020377852,0.0,0.0
341,appleeventsd,_appleevents,0.0,0.0469207763671875,1.48816384,1.439920256,0.0,0.0
342,sharedfilelistd,root,0.0,0.07061958312988281,0.042849404,0.069451296,0.0,0.0
343,bootinstalld,root,0.0,0.03981590270996094,0.03684026,0.014200053,0.0,0.0
348,com.apple.AccountPolicyHelper,root,0.0,0.013971328735351562,0.010582529,0.019476942,0.0,0.0
351,GSSCred,root,0.0,0.029134750366210938,0.050149696,0.046501872,0.0,0.0
359,coreauthd,root,0.0,0.05660057067871094,0.077131112,0.127678352,0.0,0.0
360,distnoted,jachian,0.0,0.03833770751953125,15.96059648,7.077282816,0.0,0.0
361,securityd_service,root,0.0,0.0110626220703125,0.02673372,0.078497328,0.0,0.0
362,distnoted,_spotlight,0.0,0.012826919555664062,0.181457504,0.248352784,0.0,0.0
363,cfprefsd,jachian,0.0,0.03952980041503906,26.9193728,53.695623168,0.0,0.0
364,UserEventAgent,jachian,0.0,0.11324882507324219,10.412368896,6.62665472,0.0,0.0
365,gamecontrollerd,_gamecontrollerd,0.0,0.05173683166503906,0.811443264,1.052248128,0.0,0.0
366,seld,_applepay,0.0,0.0339508056640625,0.059825004,0.044213856,0.0,0.0
368,knowledge-agent,jachian,0.0,0.20318031311035156,215.476404224,12.447594496,0.0,0.0
370,com.apple.sbd,jachian,0.0,0.08120536804199219,0.259940416,0.269033984,0.0,0.0
371,ContinuityCaptureAgent,jachian,0.0,0.09398460388183594,0.13584256,0.208145232,0.0,0.0
373,lsd,jachian,0.0,0.12040138244628906,4.07337984,3.60356224,0.0,0.0
374,usernoted,jachian,0.0,0.10142326354980469,0.894561664,0.51328512,0.0,0.0
375,BackgroundTaskManagementAgent,jachian,0.0,0.07929801940917969,0.149521136,0.171471888,0.0,0.0
376,accountsd,jachian,0.0,0.31380653381347656,12.393219072,3.966083584,0.0,0.0
377,tccd,jachian,0.0,0.0759124755859375,7.031412736,5.157849088,0.0,0.0
378,talagent,jachian,0.0,0.07648468017578125,0.188422736,0.189629424,0.0,0.0
379,WindowManager,jachian,0.0,0.1487255096435547,32.124289024,5.408696832,0.0,0.0
380,Dock,jachian,0.0,0.2438068389892578,68.447608832,23.610974208,0.0,0.0
381,ControlCenter,jachian,0.0,0.3750801086425781,24.118767616,6.817616384,0.0,0.0
382,secd,jachian,0.0,0.09012222290039062,8.275186176,2.446445568,0.0,0.0
383,SystemUIServer,jachian,0.0,0.1529216766357422,1.468469888,1.23378048,0.0,0.0
384,Finder,jachian,0.0,0.45299530029296875,29.319774208,16.441311232,0.0,0.0
387,csnameddatad,jachian,0.0,0.015163421630859375,0.013493279,0.028154632,0.0,0.0
388,systemsoundserverd,root,0.0,0.036907196044921875,0.074912472,0.118422768,0.0,0.0
389,containermanagerd,jachian,0.0,0.03132820129394531,2.333968384,1.525118592,0.0,0.0
390,trustd,jachian,0.0,0.0919342041015625,31.466883072,4.265225216,0.0,0.0
391,donotdisturbd,jachian,0.0,0.13685226440429688,2.40489344,0.90855136,0.0,0.0
392,AppSSOAgent,jachian,0.0,0.09613037109375,0.245257536,0.23663784,0.0,0.0
393,nearbyd,_nearbyd,0.0,0.07042884826660156,7.365932032,3.809138688,0.0,0.0
394,pboard,jachian,0.0,0.05230903625488281,0.64802816,0.462960096,0.0,0.0
395,distnoted,_appleevents,0.0,0.012540817260742188,0.172673904,0.231078448,0.0,0.0
396,pkd,jachian,0.0,0.06823539733886719,1.780511232,1.116542464,0.0,0.0
397,filecoordinationd,root,0.0,0.061511993408203125,0.326576448,0.380424992,0.0,0.0
398,siriactionsd,jachian,0.0,0.17423629760742188,7.876523008,3.570543616,0.0,0.0
399,TrustedPeersHelper,jachian,0.0,0.07190704345703125,0.226849456,0.202669936,0.0,0.0
400,CoreLocationAgent,jachian,0.0,0.09245872497558594,0.195946048,0.234224096,0.0,0.0
401,bird,jachian,0.0,0.11553764343261719,5.476159488,3.695251712,0.0,0.0
402,calaccessd,jachian,0.0,0.13298988342285156,8.387108352,3.891794944,0.0,0.0
403,NotificationCenter,jachian,0.0,0.2834320068359375,49.0467328,38.133067776,0.0,0.0
404,secinitd,jachian,0.0,0.03561973571777344,0.685477248,0.432602368,0.0,0.0
405,captiveagent,_captiveagent,0.0,0.0263214111328125,0.05364684,0.057463632,0.0,0.0
406,QuickLookUIService,jachian,0.0,0.11458396911621094,0.340796832,0.361031168,0.0,0.0
407,iconservicesagent,jachian,0.0,0.09932518005371094,0.59370656,0.416599808,0.0,0.0
408,sharedfilelistd,jachian,0.0,0.07643699645996094,0.288540288,0.2277744,0.0,0.0
409,useractivityd,jachian,0.0,0.07495880126953125,2.126806528,1.204552832,0.0,0.0
410,cloudd,jachian,0.0,0.20852088928222656,49.297108992,16.592823296,0.0,0.0
411,com.apple.dock.extra,jachian,0.0,0.30007362365722656,2.947662592,1.782188544,0.0,0.0
412,com.apple.quicklook.ThumbnailsAgent,jachian,0.0,0.10991096496582031,0.551935936,0.815471232,0.0,0.0
413,fileproviderd,jachian,0.0,0.13065338134765625,16.132299776,9.8642688,0.0,0.0
414,BiomeAgent,jachian,0.0,0.09121894836425781,1.351331456,0.964926592,0.0,0.0
415,ViewBridgeAuxiliary,jachian,0.0,0.07042884826660156,2.805714688,2.377426944,0.0,0.0
416,AppSSODaemon,root,0.0,0.07414817810058594,0.211841472,0.20821048,0.0,0.0
417,identityservicesd,jachian,0.0,0.18143653869628906,2.512076288,2.17857024,0.0,0.0
418,replayd,jachian,0.0,0.06327629089355469,0.053093472,0.053104296,0.0,0.0
419,suggestd,jachian,0.0,0.6618976593017578,67.748859904,13.493732352,0.0,0.0
420,sociallayerd,jachian,0.0,0.15459060668945312,0.647235904,0.699121088,0.0,0.0
421,callservicesd,jachian,0.0,0.1906871795654297,4.585320448,2.088726912,0.0,0.0
422,com.apple.hiservices-xpcservice,jachian,0.0,0.03256797790527344,5.032677888,4.559437824,0.0,0.0
423,automountd,root,0.0,0.031185150146484375,0.014531036,0.023100346,0.0,0.0
424,AMPDeviceDiscoveryAgent,jachian,0.0,0.05784034729003906,0.573227008,0.540889536,0.0,0.0
425,fontd,jachian,0.0,0.035953521728515625,0.866037376,0.335054912,0.0,0.0
427,fontworker,jachian,0.0,0.03781318664550781,0.307198528,0.715935424,0.0,0.0
430,Spotlight,jachian,0.0,0.23956298828125,2.523913216,1.837736064,0.0,0.0
431,WirelessRadioManagerd,root,0.0,0.05841255187988281,0.623739328,0.58148768,0.0,0.0
432,rapportd,jachian,0.0,0.1292705535888672,1.431583232,0.788129792,0.0,0.0
433,sharingd,jachian,0.0,0.20885467529296875,13.523192832,4.235124224,0.0,0.0
434,ctkahp,root,0.0,0.022983551025390625,0.042483548,0.030560568,0.0,0.0
435,contactsd,jachian,0.0,0.07085800170898438,172.95802368,50.3642112,0.0,0.0
436,mobiletimerd,jachian,0.0,0.05702972412109375,0.242779184,0.51722368,0.0,0.0
437,AudioComponentRegistrar,jachian,0.0,0.04277229309082031,0.318555392,0.170640592,0.0,0.0
438,CarbonComponentScannerXPC,jachian,0.0,0.03147125244140625,0.082236328,0.092298352,0.0,0.0
439,CallHistoryPluginHelper,jachian,0.0,0.07948875427246094,1.04849536,0.312043872,0.0,0.0
440,Dropbox,jachian,0.0,0.6528377532958984,59.974938624,68.79653888,0.0,0.0
441,routined,jachian,0.0,0.21338462829589844,7.516041216,3.271811584,0.0,0.0
447,ExploreSearchResultsDaemon,root,0.0,0.05707740783691406,3.882006528,6.624075776,0.0,0.0
449,mysqld,_mysql,0.0,0.022983551025390625,14.464454656,18.068396032,0.0,0.0
454,imklaunchagent,jachian,0.0,0.05640983581542969,0.096877136,0.084028192,0.0,0.0
456,corespotlightd,jachian,0.0,1.8993854522705078,124.4710912,58.31286784,0.0,0.0
457,CoreServicesUIAgent,jachian,0.0,0.11382102966308594,0.199614064,0.251663632,0.0,0.0
458,WiFiAgent,jachian,0.0,0.1422882080078125,11.000168448,1.349771648,0.0,0.0
459,ctkahp,jachian,0.0,0.026798248291015625,0.045147732,0.029688566,0.0,0.0
461,taskgated,root,0.0,0.026226043701171875,0.528332832,0.434782432,0.0,0.0
463,pbs,jachian,0.0,0.040721893310546875,0.09029832,0.103751336,0.0,0.0
